DICOFRE;NUTSI_DSG;NUTSI_COD;NUTSII_DSG;NUTSII_COD;NUTSIII_DSG;NUTSIII_COD;DISTRITO_ILHA_DSG;CONCELHO_DSG;FREGUESIA_DSG;AREA_2018_ha;AREA_2018_km2
020506;CONTINENTE;1;ALENTEJO;18;BAIXO ALENTEJO;184;BEJA;BEJA;NOSSA SENHORA DAS NEVES;5314,38;53,14
020510;CONTINENTE;1;ALENTEJO;18;BAIXO ALENTEJO;184;BEJA;BEJA;SANTA CLARA DE LOUREDO;7188,48;71,88
020516;CONTINENTE;1;ALENTEJO;18;BAIXO ALENTEJO;184;BEJA;BEJA;SÃO MATIAS;7022,77;70,23
020519;CONTINENTE;1;ALENTEJO;18;BAIXO ALENTEJO;184;BEJA;BEJA;UNIÃO DAS FREGUESIAS DE ALBERNOA E TRINDADE;20938,50;209,39
020520;CONTINENTE;1;ALENTEJO;18;BAIXO ALENTEJO;184;BEJA;BEJA;UNIÃO DAS FREGUESIAS DE BEJA (SALVADOR E SANTA MARIA DA FEIRA);2250,91;22,51
020521;CONTINENTE;1;ALENTEJO;18;BAIXO ALENTEJO;184;BEJA;BEJA;UNIÃO DAS FREGUESIAS DE BEJA (SANTIAGO MAIOR E SÃO JOÃO BAPTISTA);5126,55;51,27
020522;CONTINENTE;1;ALENTEJO;18;BAIXO ALENTEJO;184;BEJA;BEJA;UNIÃO DAS FREGUESIAS DE SALVADA E QUINTOS;19971,94;199,72
020523;CONTINENTE;1;ALENTEJO;18;BAIXO ALENTEJO;184;BEJA;BEJA;UNIÃO DAS FREGUESIAS DE SANTA VITÓRIA E MOMBEJA;16613,15;166,13
020524;CONTINENTE;1;ALENTEJO;18;BAIXO ALENTEJO;184;BEJA;BEJA;UNIÃO DAS FREGUESIAS DE TRIGACHES E SÃO BRISSOS;6825,93;68,26
020603;CONTINENTE;1;ALENTEJO;18;BAIXO ALENTEJO;184;BEJA;CASTRO VERDE;ENTRADAS;7622,90;76,23
020604;CONTINENTE;1;ALENTEJO;18;BAIXO ALENTEJO;184;BEJA;CASTRO VERDE;SANTA BÁRBARA DE PADRÕES;6631,47;66,31
020605;CONTINENTE;1;ALENTEJO;18;BAIXO ALENTEJO;184;BEJA;CASTRO VERDE;SÃO MARCOS DA ATABOEIRA;10413,07;104,13
020606;CONTINENTE;1;ALENTEJO;18;BAIXO ALENTEJO;184;BEJA;CASTRO VERDE;UNIÃO DAS FREGUESIAS DE CASTRO VERDE E CASÉVEL;32276,78;322,77
020701;CONTINENTE;1;ALENTEJO;18;BAIXO ALENTEJO;184;BEJA;CUBA;CUBA;7009,21;70,09
020702;CONTINENTE;1;ALENTEJO;18;BAIXO ALENTEJO;184;BEJA;CUBA;FARO DO ALENTEJO;4467,51;44,68
020703;CONTINENTE;1;ALENTEJO;18;BAIXO ALENTEJO;184;BEJA;CUBA;VILA ALVA;3719,77;37,20
020704;CONTINENTE;1;ALENTEJO;18;BAIXO ALENTEJO;184;BEJA;CUBA;VILA RUIVA;2012,23;20,12
020803;CONTINENTE;1;ALENTEJO;18;BAIXO ALENTEJO;184;BEJA;FERREIRA DO ALENTEJO;FIGUEIRA DOS CAVALEIROS;15420,19;154,20
020804;CONTINENTE;1;ALENTEJO;18;BAIXO ALENTEJO;184;BEJA;FERREIRA DO ALENTEJO;ODIVELAS;11005,13;110,05
020807;CONTINENTE;1;ALENTEJO;18;BAIXO ALENTEJO;184;BEJA;FERREIRA DO ALENTEJO;UNIÃO DAS FREGUESIAS DE ALFUNDÃO E PEROGUARDA;8833,20;88,33
020808;CONTINENTE;1;ALENTEJO;18;BAIXO ALENTEJO;184;BEJA;FERREIRA DO ALENTEJO;UNIÃO DAS FREGUESIAS DE FERREIRA DO ALENTEJO E CANHESTROS;29562,16;295,62
020901;CONTINENTE;1;ALENTEJO;18;BAIXO ALENTEJO;184;BEJA;MÉRTOLA;ALCARIA RUIVA;21666,87;216,67
020902;CONTINENTE;1;ALENTEJO;18;BAIXO ALENTEJO;184;BEJA;MÉRTOLA;CORTE DO PINTO;7145,95;71,46
020903;CONTINENTE;1;ALENTEJO;18;BAIXO ALENTEJO;184;BEJA;MÉRTOLA;ESPÍRITO SANTO;13592,15;135,92
020904;CONTINENTE;1;ALENTEJO;18;BAIXO ALENTEJO;184;BEJA;MÉRTOLA;MÉRTOLA;32277,03;322,77
020905;CONTINENTE;1;ALENTEJO;18;BAIXO ALENTEJO;184;BEJA;MÉRTOLA;SANTANA DE CAMBAS;16672,11;166,72
020906;CONTINENTE;1;ALENTEJO;18;BAIXO ALENTEJO;184;BEJA;MÉRTOLA;SÃO JOÃO DOS CALDEIREIROS;10395,45;103,95
020910;CONTINENTE;1;ALENTEJO;18;BAIXO ALENTEJO;184;BEJA;MÉRTOLA;UNIÃO DAS FREGUESIAS DE SÃO MIGUEL DO PINHEIRO, SÃO PEDRO DE SOLIS E SÃO SEBASTIÃO DOS CARROS;27537,77;275,38
021001;CONTINENTE;1;ALENTEJO;18;BAIXO ALENTEJO;184;BEJA;MOURA;AMARELEJA;10855,72;108,56
021002;CONTINENTE;1;ALENTEJO;18;BAIXO ALENTEJO;184;BEJA;MOURA;PÓVOA DE SÃO MIGUEL;18707,93;187,08
021008;CONTINENTE;1;ALENTEJO;18;BAIXO ALENTEJO;184;BEJA;MOURA;SOBRAL DA ADIÇA;13819,58;138,20
021009;CONTINENTE;1;ALENTEJO;18;BAIXO ALENTEJO;184;BEJA;MOURA;UNIÃO DAS FREGUESIAS DE MOURA (SANTO AGOSTINHO E SÃO JOÃO BAPTISTA) E SANTO AMADOR;28741,83;287,42
021010;CONTINENTE;1;ALENTEJO;18;BAIXO ALENTEJO;184;BEJA;MOURA;UNIÃO DAS FREGUESIAS DE SAFARA E SANTO ALEIXO DA RESTAURAÇÃO;23720,49;237,20
021102;CONTINENTE;1;ALENTEJO;18;ALENTEJO LITORAL;181;BEJA;ODEMIRA;RELÍQUIAS;12008,27;120,08
021103;CONTINENTE;1;ALENTEJO;18;ALENTEJO LITORAL;181;BEJA;ODEMIRA;SABÓIA;15542,41;155,42
021106;CONTINENTE;1;ALENTEJO;18;ALENTEJO LITORAL;181;BEJA;ODEMIRA;SÃO LUÍS;14664,69;146,65
021107;CONTINENTE;1;ALENTEJO;18;ALENTEJO LITORAL;181;BEJA;ODEMIRA;SÃO MARTINHO DAS AMOREIRAS;14417,16;144,17
021111;CONTINENTE;1;ALENTEJO;18;ALENTEJO LITORAL;181;BEJA;ODEMIRA;VILA NOVA DE MILFONTES;7648,10;76,48
021115;CONTINENTE;1;ALENTEJO;18;ALENTEJO LITORAL;181;BEJA;ODEMIRA;LUZIANES-GARE;9435,60;94,36
021116;CONTINENTE;1;ALENTEJO;18;ALENTEJO LITORAL;181;BEJA;ODEMIRA;BOAVISTA DOS PINHEIROS;3784,53;37,85
021117;CONTINENTE;1;ALENTEJO;18;ALENTEJO LITORAL;181;BEJA;ODEMIRA;LONGUEIRA/ALMOGRAVE;9169,06;91,69
021118;CONTINENTE;1;ALENTEJO;18;ALENTEJO LITORAL;181;BEJA;ODEMIRA;COLOS;10976,92;109,77
021119;CONTINENTE;1;ALENTEJO;18;ALENTEJO LITORAL;181;BEJA;ODEMIRA;SANTA CLARA-A-VELHA;16367,35;163,67
021120;CONTINENTE;1;ALENTEJO;18;ALENTEJO LITORAL;181;BEJA;ODEMIRA;SÃO SALVADOR E SANTA MARIA;12099,74;121,00
021121;CONTINENTE;1;ALENTEJO;18;ALENTEJO LITORAL;181;BEJA;ODEMIRA;SÃO TEOTÓNIO;34725,46;347,25
021122;CONTINENTE;1;ALENTEJO;18;ALENTEJO LITORAL;181;BEJA;ODEMIRA;VALE DE SANTIAGO;11220,87;112,21
021203;CONTINENTE;1;ALENTEJO;18;BAIXO ALENTEJO;184;BEJA;OURIQUE;OURIQUE;24969,54;249,70
021206;CONTINENTE;1;ALENTEJO;18;BAIXO ALENTEJO;184;BEJA;OURIQUE;SANTANA DA SERRA;19094,23;190,94
021207;CONTINENTE;1;ALENTEJO;18;BAIXO ALENTEJO;184;BEJA;OURIQUE;UNIÃO DAS FREGUESIAS DE GARVÃO E SANTA LUZIA;7914,61;79,15
021208;CONTINENTE;1;ALENTEJO;18;BAIXO ALENTEJO;184;BEJA;OURIQUE;UNIÃO DAS FREGUESIAS DE PANOIAS E CONCEIÇÃO;14352,98;143,53
021302;CONTINENTE;1;ALENTEJO;18;BAIXO ALENTEJO;184;BEJA;SERPA;BRINCHES;9240,18;92,40
021303;CONTINENTE;1;ALENTEJO;18;BAIXO ALENTEJO;184;BEJA;SERPA;PIAS;16386,16;163,86
021307;CONTINENTE;1;ALENTEJO;18;BAIXO ALENTEJO;184;BEJA;SERPA;VILA VERDE DE FICALHO;10539,44;105,39
021308;CONTINENTE;1;ALENTEJO;18;BAIXO ALENTEJO;184;BEJA;SERPA;UNIÃO DAS FREGUESIAS DE SERPA (SALVADOR E SANTA MARIA);44372,78;443,73
021309;CONTINENTE;1;ALENTEJO;18;BAIXO ALENTEJO;184;BEJA;SERPA;UNIÃO DAS FREGUESIAS DE VILA NOVA DE SÃO BENTO E VALE DE VARGO;30024,78;300,25
021401;CONTINENTE;1;ALENTEJO;18;BAIXO ALENTEJO;184;BEJA;VIDIGUEIRA;PEDRÓGÃO;12569,05;125,69
021402;CONTINENTE;1;ALENTEJO;18;BAIXO ALENTEJO;184;BEJA;VIDIGUEIRA;SELMES;13746,90;137,47
021403;CONTINENTE;1;ALENTEJO;18;BAIXO ALENTEJO;184;BEJA;VIDIGUEIRA;VIDIGUEIRA;2782,99;27,83
021404;CONTINENTE;1;ALENTEJO;18;BAIXO ALENTEJO;184;BEJA;VIDIGUEIRA;VILA DE FRADES;2562,14;25,62
030102;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;AMARES;BARREIROS;298,65;2,99
030104;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;AMARES;BICO;229,36;2,29
030105;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;AMARES;CAIRES;471,55;4,72
030107;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;AMARES;CARRAZEDO;270,77;2,71
030108;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;AMARES;DORNELAS;338,62;3,39
030111;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;AMARES;FISCAL;389,69;3,90
030112;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;AMARES;GOÃES;302,78;3,03
030113;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;AMARES;LAGO;399,01;3,99
030118;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;AMARES;RENDUFE;306,26;3,06
030119;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;AMARES;BOURO (SANTA MARIA);691,97;6,92
030120;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;AMARES;BOURO (SANTA MARTA);949,93;9,50
030125;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;AMARES;UNIÃO DAS FREGUESIAS DE AMARES E FIGUEIREDO;456,07;4,56
030126;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;AMARES;UNIÃO DAS FREGUESIAS DE CALDELAS, SEQUEIROS E PARANHOS;1137,27;11,37
030127;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;AMARES;UNIÃO DAS FREGUESIAS DE FERREIROS, PROZELO E BESTEIROS;733,76;7,34
030128;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;AMARES;UNIÃO DAS FREGUESIAS DE TORRE E PORTELA;359,47;3,59
030129;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;AMARES;UNIÃO DAS FREGUESIAS DE VILELA, SERAMIL E PAREDES SECAS;860,24;8,60
030201;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;ABADE DE NEIVA;750,36;7,50
030202;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;ABORIM;618,12;6,18
030203;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;ADÃES;269,03;2,69
030205;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;AIRÓ;302,34;3,02
030206;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;ALDREU;479,67;4,80
030208;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;ALVELOS;338,17;3,38
030209;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;ARCOZELO;343,68;3,44
030210;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;AREIAS;251,14;2,51
030212;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;BALUGÃES;272,61;2,73
030213;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;BARCELINHOS;275,70;2,76
030215;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;BARQUEIROS;806,64;8,07
030216;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;CAMBESES;331,18;3,31
030218;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;CARAPEÇOS;811,60;8,12
030220;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;CARVALHAL;257,98;2,58
030221;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;CARVALHAS;349,45;3,49
030224;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;COSSOURADO;644,12;6,44
030228;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;CRISTELO;771,48;7,71
030234;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;FORNELOS;429,18;4,29
030235;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;FRAGOSO;1258,83;12,59
030237;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;GILMONDE;557,77;5,58
030242;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;LAMA;326,72;3,27
030243;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;LIJÓ;441,92;4,42
030244;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;MACIEIRA DE RATES;784,95;7,85
030245;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;MANHENTE;391,08;3,91
030247;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;MARTIM;531,70;5,32
030252;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;MOURE;254,31;2,54
030254;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;OLIVEIRA;545,77;5,46
030255;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;PALME;831,45;8,31
030256;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;PANQUE;628,95;6,29
030257;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;PARADELA;835,85;8,36
030259;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;PEREIRA;384,81;3,85
030260;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;PERELHAL;680,31;6,80
030261;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;POUSA;663,16;6,63
030263;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;REMELHE;612,41;6,12
030264;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;RORIZ;653,39;6,53
030265;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;RIO COVO (SANTA EUGÉNIA);313,41;3,13
030268;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;GALEGOS (SANTA MARIA);458,82;4,59
030272;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;GALEGOS (SÃO MARTINHO);312,24;3,12
030277;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;TAMEL (SÃO VERÍSSIMO);332,56;3,33
030279;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;SILVA;217,96;2,18
030282;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;UCHA;426,94;4,27
030283;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;VÁRZEA;295,21;2,95
030287;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;VILA SECA;434,25;4,34
030290;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;UNIÃO DAS FREGUESIAS DE ALHEIRA E IGREJA NOVA;1017,12;10,17
030291;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;UNIÃO DAS FREGUESIAS DE ALVITO (SÃO PEDRO E SÃO MARTINHO) E COUTO;854,38;8,54
030292;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;UNIÃO DAS FREGUESIAS DE AREIAS DE VILAR E ENCOURADOS;1016,77;10,17
030293;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;UNIÃO DAS FREGUESIAS DE BARCELOS, VILA BOA E VILA FRESCAINHA (SÃO MARTINHO E SÃO PEDRO);929,91;9,30
030294;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;UNIÃO DAS FREGUESIAS DE CAMPO E TAMEL (SÃO PEDRO FINS);480,60;4,81
030295;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;UNIÃO DAS FREGUESIAS DE CARREIRA E FONTE COBERTA;528,84;5,29
030296;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;UNIÃO DAS FREGUESIAS DE CHORENTE, GÓIOS, COUREL, PEDRA FURADA E GUERAL;1609,17;16,09
030297;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;UNIÃO DAS FREGUESIAS DE CREIXOMIL E MARIZ;697,67;6,98
030298;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;UNIÃO DAS FREGUESIAS DE DURRÃES E TREGOSA;672,85;6,73
030299;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;UNIÃO DAS FREGUESIAS DE GAMIL E MIDÕES;583,55;5,84
0302FA;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;UNIÃO DAS FREGUESIAS DE MILHAZES, VILAR DE FIGOS E FARIA;1213,76;12,14
0302FB;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;UNIÃO DAS FREGUESIAS DE NEGREIROS E CHAVÃO;696,43;6,96
0302FC;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;UNIÃO DAS FREGUESIAS DE QUINTIÃES E AGUIAR;736,45;7,36
0302FD;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;UNIÃO DAS FREGUESIAS DE SEQUEADE E BASTUÇO (SÃO JOÃO E SANTO ESTEVÃO);633,98;6,34
0302FE;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;UNIÃO DAS FREGUESIAS DE SILVEIROS E RIO COVO (SANTA EULÁLIA);823,46;8,23
0302FF;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;UNIÃO DAS FREGUESIAS DE TAMEL (SANTA LEOCÁDIA) E VILAR DO MONTE;1105,67;11,06
0302FG;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;UNIÃO DAS FREGUESIAS DE VIATODOS, GRIMANCELOS, MINHOTÃES E MONTE DE FRALÃES;1239,53;12,40
0302FH;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BARCELOS;UNIÃO DAS FREGUESIAS DE VILA COVA E FEITOS;1572,78;15,73
030301;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BRAGA;ADAÚFE;1080,51;10,81
030312;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BRAGA;ESPINHO;447,58;4,48
030313;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BRAGA;ESPORÕES;474,07;4,74
030315;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BRAGA;FIGUEIREDO;202,67;2,03
030319;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BRAGA;GUALTAR;273,58;2,74
030322;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BRAGA;LAMAS;125,35;1,25
030325;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BRAGA;MIRE DE TIBÃES;435,71;4,36
030330;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BRAGA;PADIM DA GRAÇA;339,37;3,39
030331;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BRAGA;PALMEIRA;887,96;8,88
030334;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BRAGA;PEDRALVA;806,82;8,07
030336;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BRAGA;PRISCOS;364,91;3,65
030338;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BRAGA;RUILHE;220,35;2,20
030349;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BRAGA;BRAGA (SÃO VICENTE);255,04;2,55
030351;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BRAGA;BRAGA (SÃO VÍTOR);408,38;4,08
030354;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BRAGA;SEQUEIRA;435,05;4,35
030355;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BRAGA;SOBREPOSTA;598,03;5,98
030356;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BRAGA;TADIM;268,04;2,68
030357;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BRAGA;TEBOSA;258,62;2,59
030363;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BRAGA;UNIÃO DAS FREGUESIAS DE ARENTIM E CUNHA;572,05;5,72
030364;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BRAGA;UNIÃO DAS FREGUESIAS DE BRAGA (MAXIMINOS, SÉ E CIVIDADE);256,69;2,57
030365;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BRAGA;UNIÃO DAS FREGUESIAS DE BRAGA (SÃO JOSÉ DE SÃO LÁZARO E SÃO JOÃO DO SOUTO);243,17;2,43
030366;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BRAGA;UNIÃO DAS FREGUESIAS DE CABREIROS E PASSOS (SÃO JULIÃO);479,05;4,79
030367;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BRAGA;UNIÃO DAS FREGUESIAS DE CELEIRÓS, AVELEDA E VIMIEIRO;756,90;7,57
030368;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BRAGA;UNIÃO DAS FREGUESIAS DE CRESPOS E POUSADA;733,82;7,34
030369;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BRAGA;UNIÃO DAS FREGUESIAS DE ESCUDEIROS E PENSO (SANTO ESTÊVÃO E SÃO VICENTE);803,66;8,04
030370;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BRAGA;UNIÃO DAS FREGUESIAS DE ESTE (SÃO PEDRO E SÃO MAMEDE);979,49;9,79
030371;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BRAGA;UNIÃO DAS FREGUESIAS DE FERREIROS E GONDIZALVES;425,62;4,26
030372;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BRAGA;UNIÃO DAS FREGUESIAS DE GUISANDE E OLIVEIRA (SÃO PEDRO);470,94;4,71
030373;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BRAGA;UNIÃO DAS FREGUESIAS DE LOMAR E ARCOS;401,27;4,01
030374;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BRAGA;UNIÃO DAS FREGUESIAS DE MERELIM (SÃO PAIO), PANOIAS E PARADA DE TIBÃES;535,98;5,36
030375;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BRAGA;UNIÃO DAS FREGUESIAS DE MERELIM (SÃO PEDRO) E FROSSOS;314,85;3,15
030376;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BRAGA;UNIÃO DAS FREGUESIAS DE MORREIRA E TRANDEIRAS;454,29;4,54
030377;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BRAGA;UNIÃO DAS FREGUESIAS DE NOGUEIRA, FRAIÃO E LAMAÇÃES;839,51;8,40
030378;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BRAGA;UNIÃO DAS FREGUESIAS DE NOGUEIRÓ E TENÕES;442,73;4,43
030379;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BRAGA;UNIÃO DAS FREGUESIAS DE REAL, DUME E SEMELHE;846,50;8,47
030380;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BRAGA;UNIÃO DAS FREGUESIAS DE SANTA LUCRÉCIA DE ALGERIZ E NAVARRA;621,75;6,22
030381;CONTINENTE;1;NORTE;11;CÁVADO;112;BRAGA;BRAGA;UNIÃO DAS FREGUESIAS DE VILAÇA E FRADELOS;279,62;2,80
030401;CONTINENTE;1;NORTE;11;AVE;119;BRAGA;CABECEIRAS DE BASTO;ABADIM;1513,64;15,14
030404;CONTINENTE;1;NORTE;11;AVE;119;BRAGA;CABECEIRAS DE BASTO;BASTO;557,61;5,58
030405;CONTINENTE;1;NORTE;11;AVE;119;BRAGA;CABECEIRAS DE BASTO;BUCOS;1779,85;17,80
030406;CONTINENTE;1;NORTE;11;AVE;119;BRAGA;CABECEIRAS DE BASTO;CABECEIRAS DE BASTO;2452,24;24,52
030407;CONTINENTE;1;NORTE;11;AVE;119;BRAGA;CABECEIRAS DE BASTO;CAVEZ;2679,12;26,79
030408;CONTINENTE;1;NORTE;11;AVE;119;BRAGA;CABECEIRAS DE BASTO;FAIA;514,96;5,15
030413;CONTINENTE;1;NORTE;11;AVE;119;BRAGA;CABECEIRAS DE BASTO;PEDRAÇA;1216,82;12,17
030415;CONTINENTE;1;NORTE;11;AVE;119;BRAGA;CABECEIRAS DE BASTO;RIO DOURO;4311,42;43,11
030418;CONTINENTE;1;NORTE;11;AVE;119;BRAGA;CABECEIRAS DE BASTO;UNIÃO DAS FREGUESIAS DE ALVITE E PASSOS;1218,92;12,19
030419;CONTINENTE;1;NORTE;11;AVE;119;BRAGA;CABECEIRAS DE BASTO;UNIÃO DAS FREGUESIAS DE ARCO DE BAÚLHE E VILA NUNE;903,86;9,04
030420;CONTINENTE;1;NORTE;11;AVE;119;BRAGA;CABECEIRAS DE BASTO;UNIÃO DAS FREGUESIAS DE GONDIÃES E VILAR DE CUNHAS;4138,47;41,38
030421;CONTINENTE;1;NORTE;11;AVE;119;BRAGA;CABECEIRAS DE BASTO;UNIÃO DAS FREGUESIAS DE REFOJOS DE BASTO, OUTEIRO E PAINZELA;2895,26;28,95
030501;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;BRAGA;CELORICO DE BASTO;AGILDE;901,21;9,01
030502;CONTINENTE;1;NORTE;11;TÂMEGA E SOUSA;11C;BRAGA;CELORICO DE BASTO;ARNÓIA;1872,89;18,73
